"","start","end","deviceid","consensus_note","region","district","settlement","settlement_other","idp_settlement","idp_settlement_name","resp_gender","resp_age","guardian_present","breadwinner","household_expenditure","household_expenditure/father","household_expenditure/mother","household_expenditure/adult_male","household_expenditure/adult_female","household_expenditure/male_14_17","household_expenditure/female_14_17","household_expenditure/male_13","household_expenditure/female_13","hh_ids","hh_children","males_0_6m","females_0_6m","males_6m_4y","females_6m_4y","males_5_12","females_5_12","males_13_15","females_13_15","males_16_17","females_16_17","males_18_40","females_18_40","males_41_59","females_41_59","males_60_over","females_60_over","total_hh","children_vaccine_age","children_0_4","school_age_male","school_age_female","school_age_total","total_children","total_hh_confirm","person_with_disabilities","no_difficulty","minor_difficulties","some_difficulties","a_lot","cannot_carry","plw","chronic","yes_no_host","hosting_idp","yes_no_idp","yes_no_returnee","region_idp","district_idp","settlement_idp","settlement_idp_other","returnee_country","returnee_country_other","returnee_area","returnee_area_other","returnee_settlement","returnee_settlement_other","registered_return","refugee","country_origin","left_aoo","arrived_current","difference_arrived_today_days","difference_arrived_left_days","locations_lived","disp_why1","disp_why2","dest_loc_why1","dest_loc_why2","returnee_remain_here","when_continue","region_intended","district_intended","settlement_intended","settlement_intended_other","separated_members","separated_boys","separated_girls","separated_male_assets","separated_female_assets","separated_male_other","separated_female_other","separated_reasons","separated_reasons_other","primary_degree","secondary_degree","vocational_degree","tertiary_degree","enrolled_boys_5_12","enrolled_girls_5_12","enrolled_boys_13_17","enrolled_girls_13_17","boys_enrolled","girls_enrolled","enrolled_total","not_enrolled_total","attend_boys_5_12","attend_girls_5_12","attend_boys_13_17","attend_girls_13_17","boys_attend","girls_attend","attend_total","not_attend_total","attend_previous","time_school","access_school","school_barrier_first","school_barrier_second","school_barrier_third","school_barrier_other","cash_education","cash_education_other","uuid"
"476","2019-06-04T10:59:12+0300","2019-06-04T11:09:40+0300","deviceID00000006","no","awdal","borama","i","riIshgNfUSRltbvZHVTgqsCMtQzDUzKcfNunWjhTGLavPDuNkRHbZezWSVnKAYrgkYwInQLfPEBGsHrVmiTaIRwqJQarmTbc","no","PaDqiTmEANgXeGtjuaLBVoHr","male","age100+","no","female_14_17","father mother female_13",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"no","no",18,20,22,20,21,18,21,22,22,22,17,19,20,19,21,19,321,124,80,64,62,126,206,"no","yes",19,20,23,18,19,"yes","no","yes","no","yes","no","awdal","ceel_barde","j","zAhjJSAONfx SfVc JuTNQaDqzaIAdeWpdnjbNFDQWoLWFVuVhrkcRCutNcEtSnBaIJa JQXivSirrPtokYMVZCdFOOb","djibouti","c","kakuma","NiXViDkmczuBTgaTGOOtnaALOrgwzTiNBceaSKC cbzhxagkYzqVqqVFCAgoS","kebribeyah","UZkmdqKsOMynRnFZ CaF pFQypjuVZruaIdmlFAYDWhsRlxkJnSWcdvpfDM","yes","yes","egNofndEMPxeQKFYrstLOVsJzsdtLFdJSFmgToCymsGZLRjyUYrA","2019-06-04T11:22:25+0300","2019-06-04T11:49:08+0300",NA,NA,20,"lack_health","flooding","protection","work_income","elsewhere_country","more_six_months","awdal","baki","e","vvXO UxyUkmDvtAvZDSUowGUdzxoNIDoYqBpRBgo hZVOULdtiuKJtkIBLqwTwb ybgOrbKlIWqVZpjIzCkDQ","yes",19,21,21,17,18,19,"drought","BezClgjeazXArIjtiWvyGE",22,23,26,20,21,19,22,19,43,38,81,45,19,19,23,22,42,41,83,43,"none","60_90","yes","wash","wash","no_school","NLzlYqAIipCXGZzCMTksQSDtrnaewBlHvlsxGzDTgtsSezapS","cash","cERBP aeruLQENsiAhSkBdDGacPwWIQ EUQqpZtRKnghNpYMpf cjyOKKgwBfJGZWWTc PnCjnqsTGLLhqbUiyoJjcHt","94aec705-7adf-404e46-9a9895-b607132e985a"
"477","2019-06-04T13:00:17+0300","2019-06-04T10:40:58+0300","deviceID00000005","yes","awdal","ceel_barde","j","tOOVqWcKGVVadrh xMMdBaLHEtCrHIhXqjYWGW EKOftkYprjZlGRIxknkmJI TEIZHah","no","OIWvYeebMikZjFxekJQuLAtnCXpLUzHMlhaChJZZbbgOtrg IubLScHstaPzXMuHBqBqbdSnrLwMlYBWiV YSKVoEENCN","female","age96_100","yes","adult_female","father mother adult_male adult_female male_14_17 male_13",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"no","yes",20,23,21,23,17,20,19,21,19,19,24,20,16,19,20,25,326,121,87,55,60,115,202,"no","no",23,20,21,21,18,"no","yes","no","no","no","no","bakool","baki","g","mUHlNcueQhlmjpYopAPjHtxBHTjCzKrqIpFlfYkGr","tanzania","WhUItdNeDvfIcTcUTOLthLfJhuDrnirAtxrhPWjQ","kakuma","tr FCLDLDsoRzbXsmstOKONNMVeOrAqypVRXshOMQnRhHg","other","nvqExCaoLNxzBJ hlO","no","yes","mExeEmUDPYkarcKrolYWjS DyFPZ IhKfeMuVirDhQrWDnpBRlObkHGpdZUUvPzaqxRjyHYnQb IfPIAXPjVtDnbOIikXXsqA","2019-06-04T11:03:32+0300","2019-06-04T10:34:12+0300",NA,NA,19,"conflict_fear","lack_water","protection","none","dontknow","next_month","bakool","rab_dhuure","d","ajdCGWWbYLExMHygwhFCvms LsBzaZSeTyImnf H","yes",20,21,20,20,17,23,"flood","BxjgfuQhQoWYPZzJTIPWkvyCAGunUF QESbqOyfYS",20,20,17,24,19,22,21,16,40,38,78,37,16,19,23,19,39,38,77,38,"some","91_120","yes","not_safe","not_safe","not_safe","uOjmaHYdLCsHfAaQEYNABpcJaDCaCeZBppBxVohQeGXqEuBfHUsAOdKWeuBNGPmguKJmSmPtXBKDysuZg","dnk","byEYciDFf cDaHIbQg aRjlQxFZNkudpemRlubOeDKvbzznS HroiwJdxpd","1dc6203e-ec27-47424f-838c8b-ed0198b327f5"
"478","2019-06-04T12:31:02+0300","2019-06-04T10:46:09+0300","deviceID00000000","yes","awdal","borama","a","aWmqmPUBpNLaeBKVPbtwvZyDTcMezypzqGYQFH R AJuuTufsSbYCETNGMXLURXxAsVlEFTSkhhuyJrHFwk OvZmmBxIvZhhB","no","USYdFFTBhdvPyjJFICy","male","age76_80","no","adult_male","mother female_13",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"no","yes",21,18,18,19,18,19,17,19,21,17,18,19,21,17,22,16,300,110,76,56,55,111,187,"no","no",18,19,16,18,21,"yes","no","no","no","yes","no","bakool","borama","g","GyCujGqqjIclZjsOJvmH OVqtLbxMRQwImUfnHryeqnzKLoGyNzXIhwRHsvjNCbuLfpOMvxjtelPRkTU","eritrea","W ","nairobi","sCSGjIqWQiyVUf tpimSxk efQSuHuhwFNJzbkhhIiyxwhQHLbd gswcGPOaFILexMZCyCvrZNakdFIbLFs","dagahaley","oPckYsobXYEPjkdLjIUSzYLocBgPWjQMtLtOOaEufqEDzGpYtFvCPemcmiHuyWNhk","yes","yes","CkkAtvAyNWzYbMdbQGdRJmlbfUqhKaoVYDqFgbfGoy","2019-06-04T12:08:32+0300","2019-06-04T11:23:26+0300",NA,NA,19,"lack_health","arrival_ags","dontknow","family","elsewhere_country","next_three_months","awdal","baki","d","mc","yes",21,19,20,18,20,21,"conflict","GAQbPRtqFyudEOGAEOIxhtFisokxsMvjaocylfapKKqsmLCdbFbjrHapVkxv ZFeXeMFeWwjZFXCLAkCphTaSdkEyDERwLnSeGz",19,21,20,22,20,18,20,17,40,35,75,36,18,23,19,17,37,40,77,34,"some","above180","no","overcrowded","no_interest","other","mjutWwMLRpUWGiGckxfMtCJwdzEsjlAgAlZEjeKsqgUeenAEQlcZxF kfSXITSbd JjwQQkWkKyCQcujUfBrwHPLXwfp","no_reply","kbEKYyWxQJPqNbXKARLmbMIzPlLXaqtFOBHxllTqzAjYvmBSltNuRRquVjWTcPMJQjpRQzfooTaMAvVkEUSaLvBByWgigq","3ebd72a8-f046-4d4247-858384-8147f3ade629"
"479","2019-06-04T12:17:24+0300","2019-06-04T11:51:16+0300","deviceID00000006","no","awdal","rab_dhuure","i","Chg","yes","vmPXDYKJsxohutYNvAkUZzOxGsZEZMAUXUKNAskbphhiYJdTIzuxAlohJGEMrDohxuvoJgcqgIRjhasfPefvrAGKAaph","male","age51_55","yes","father","adult_male male_14_17 female_14_17",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"yes","yes",24,18,24,21,21,21,22,21,20,21,21,19,19,17,22,20,331,130,87,63,63,126,213,"no","yes",18,21,21,21,22,"yes","yes","no","yes","no","yes","bakool","baki","k","FQSqlhZtFTmdEawLImdumwuGFEuELkQIaqHLiusiWPxwS DgqiTkrQNSvqjAuSYvuutNFgVGjJuxgPyOU","eritrea","gQVEKJNtcpZAqM","other"," zXaa","kobe","UUPDxNPRF UVkJMpZijgUtUjgnaACvkhbpLbuHCqgnpdi","no","no","XDWQiBjqzpjPdDDT LdNlGYD NluSM wNwNTzvUvXV","2019-06-04T12:21:50+0300","2019-06-04T10:52:16+0300",NA,NA,23,"flooding","pressure_hc","water","family","elsewhere_city","next_three_months","bakool","baki","h","mpGClqA mMtAbOWRPuymYuWNRCpByKQzpdwkMSJdZIM ktRhVLnCdiLmtWlQTDjmUBoIbPZbEabNtgwHpVEzimWSEJL","no",18,18,20,20,20,20,"drought","etLbl CSkMLXIMVfciaNrLuaHDXRGhtbiUc",21,19,18,22,18,19,19,19,37,38,75,51,19,21,22,20,41,41,82,44,"all","91_120","yes","not_functioning","no_school","lack_teachers","KyTeBKbqekXrd EPEDGSaAUIfKtgCxauVNINYNcZQwbSZrXNbdFMPfwRiOoTjhvYioHlXzwuswofkwXfhMVeyTPZNqlAwlxC","other","HAlgFgPDZMlICTGAidHfrQ","7dc0ef3a-7642-404a42-8e8386-d1eafb087952"
"480","2019-06-04T12:11:41+0300","2019-06-04T12:15:41+0300","deviceID00000002","no","awdal","borama","d","tvmVxcoXM BAnENjkUQjcpejWskwHUMR IuLbOmIRPfcxbWpOdvdGwVYVClntCBMUviIL","no","wZ","female","age51_55","yes","male_14_17","father adult_male adult_female female_13",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"yes","no",25,19,19,16,18,20,19,21,19,18,21,18,20,20,19,20,312,113,79,56,59,115,194,"yes","yes",21,24,16,20,20,"no","yes","yes","no","no","no","bakool","baki","h","AnNoHSUcaIBY phAiePqRFdMQhXLcVQzSyotaqzpARMN","egypt","FdLtzyTiwRuMozouMDxNyfSpgqyINXsVjxrYg","other","ofasOiUKMiDlpSin ZPRcvQDkFdtQzlUjCrvkcDTooNEUssUkMYVXxUt","bokolmanyo"," JQJBsIllZFqHEinZMgGrpMhWEzSXQgblxTRxCUCrEmMSRsUCulj","yes","yes","znsbaXgjidVDhzOrckwbJKATE WRPLjGlpkrSvxdRUbORKHSEMestqdmjoBiWzMRDqjPiiPZTfDnWpcPwO","2019-06-04T11:59:47+0300","2019-06-04T12:59:27+0300",NA,NA,18,"pressure_authorities","lack_health","educ_ser","none","elsewhere_somalia","next_six_months","awdal","baki","d","SsUXnIAITj hMNJRnOCzBuIIecKEgufduSdXiwKIDyfU QxYsYdm tFdNrGAkpvYXjbQKgDaRxXoCiTJPYyuJKHe","yes",20,19,21,22,23,20,"flood","JKWaoVeBGfVDVzLxFuzAEjynvdikRDiGjtS",21,16,15,22,17,24,21,18,38,42,80,35,21,21,17,21,38,42,80,35,"none","16_30","no","curriculum","parents","overcrowded","IvMPuUjTAQ qszBHKjJbuuqsjCtpKxkmkOVmSsuwaUkAWmafImNtmv oGnqwyDxgPtx crFAkTtRCqFUBlAw tv AoqhzcDUuw","direct","OQiq jkSLWkfkwzkI iHMUwdwANoeZw","98547d01-708a-4a424e-919493-3692fd0e84c5"
"481","2019-06-04T10:33:08+0300","2019-06-04T10:35:22+0300","deviceID00000008","no","awdal","ceel_barde","f","FfmEYiokczsYenOzcFChjOTYSePmrsBZjHkJvfhCYBlDF GPxGDmroPmjfbq IYOdWFvksrrG","yes","qBmMKtYSOIAvByqxSYJTrCsEjEfYvNdGIDmAeMWCtrTtmUKYBEcFbXvFH","female","age46_50","no","father","father mother adult_female female_14_17 male_13 female_13",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"no","yes",20,23,22,21,26,19,25,21,21,19,15,21,18,18,21,22,332,134,86,72,59,131,217,"yes","yes",21,20,17,20,21,"yes","yes","yes","yes","yes","yes","bakool","rab_dhuure","j","VdntqvWuoK","tanzania","hUNonjcpvjvI","jijiga","lcaCiFLkVWUedNyttQrYWo FMAwN QNayKRQOmdHUGbLOrHelCWSMMrQYbMWTspPWOweyKoPJxZUxixM","bokolmanyo","lNLqNhTuOMnQyJddgwA fljkF","no","no","AVoirHLoxPopFc","2019-06-04T10:58:49+0300","2019-06-04T12:56:24+0300",NA,NA,20,"livestock_disease","lack_job","cash","protection","yes","more_six_months","awdal","rab_dhuure","a","ALmcwPzhmsrOtGXAyhlgnwWj UywyzZi","yes",17,22,24,17,20,25,"conflict","jgsAUNaCROXAVS uoXnQIZFCKTOUVXCRaZAWjUROBAzM qPcRAtaw eIALEIa",19,22,17,19,19,20,22,19,41,39,80,51,21,20,23,21,44,41,85,46,"some","91_120","yes","overcrowded","other","curriculum","KyCsfp KoHJovHSPKbgvbmwWyqUpWFXtZrCmbkrBLFJoONoKx","other","HASIyObppFyBypJgiasfoHaMjl","e61b80a3-f8b6-4d4b42-828580-40c53dfa798b"
"482","2019-06-04T10:59:19+0300","2019-06-04T11:27:07+0300","deviceID00000001","yes","bakool","rab_dhuure","a","wIVmQaHxlGT VbJwgZKbFMtgMuJSrspGPkLYMVxPtCBZwksorFaVeDdiwPpESUIPpwsgKjQJEQcksttVSZAjDH","yes","TDsgOgrCBfoTeubIgZGQBNgaaGOSDoNkhlatvBsIvKnwkFnCpioOKFPdrkEy ftLjBKKoRoxyJVilrdOxXDQxNwOUOhW","female","age51_55","yes","female_13","mother adult_male male_14_17 male_13 female_13",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"yes","yes",18,19,20,20,18,21,21,17,19,18,21,23,16,25,21,20,317,117,77,58,56,114,191,"no","yes",22,20,23,19,19,"no","yes","yes","no","no","no","awdal","rab_dhuure","j","wMaNDrUPEEllkGaweitPCcbT uMBrc faJo","kenya","eKPAfualHRTTBIhsBOoZE LXCuUgELA twApt kTnSbXxHhygLvJc pjYvNIFRouiKKaXrwzbyz","other","qGMNdwCypWIuqxQPhJRzwuHKnsWBfnonGOxcjTKUfADvORwm yfr gXsbmfPp","sheder","NvANympnoulpYIqoXplMeePWJozctbTOqXQRJEqYonybCjgNvHBTMTOdfIgazciggMmiPiqwydDGOztUSXltZR","yes","yes","RevpjtsygFHjeIhfTHydHxARVTNOnNogvwCRxxtphKWVXIrvlDDV GXeAwpPnkblqZX","2019-06-04T11:12:27+0300","2019-06-04T10:34:20+0300",NA,NA,20,"none","none","cash","no_conflict","yes","more_six_months","awdal","baki","b","OWB","yes",19,14,20,25,22,22,"conflict","iQMxHdTSaMLmSPVPhcyXJEyKeabEus ",22,21,20,20,17,22,22,21,39,43,82,32,20,20,22,19,42,39,81,33,"all","121_180","yes","overcrowded","other","other","FuKXAjEcitWRzLtZoBbnqgHosxyoyAsliX BnywWDOrzgnRbHBMBJHFaWUaIwSG","no_reply","WSEHMxncgSKidKqjBUKnNWaUUQaiSTaEwpvc SRDk","21637cd0-fb7d-464f40-9c9493-23cb18d5697e"
"483","2019-06-04T11:52:17+0300","2019-06-04T10:31:32+0300","deviceID00000009","yes","awdal","ceel_barde","j","W XM","no","sMAuAcbSiYEcLScbidmccuFGgqH","male","age18_25","yes","father","father adult_male adult_female male_14_17",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"no","no",19,23,22,18,22,15,21,20,20,22,19,22,20,19,16,21,319,118,82,63,57,120,202,"yes","no",23,23,17,22,22,"no","yes","yes","yes","yes","no","bakool","ceel_barde","i","pnnQlxJuNCOzPhVBLlGIPwskyKKfPpkwrbMfKILFfDOgV","eritrea","jXuaKORoaTYEQhgTziPXVlFB","other","voqJxbjkr tgfTJmjGTxkW RUHcDNeYSmJxCCorgKRzLSTPJPbykEneLk","aw_barre","cAtPUwUJNBqYu","yes","no","mewZF oSofBtFtO","2019-06-04T11:26:14+0300","2019-06-04T11:01:55+0300",NA,NA,20,"flooding","pressure_hc","work_income","local_food","dontknow","next_three_months","awdal","ceel_barde","j","TxKLaOCVmjDTxfNqEwkDRjdGRxKVdWsTwFRSeYZoVwrVvsOFUAUaJOrjAWdOLXBhNBktLJilmEgbayPRNrKXjGzKgvSuRZm","no",15,21,21,21,16,17,"conflict","sFlHXqakrerylCPfNxdE Hf",19,20,21,20,20,22,21,17,41,39,80,40,18,19,19,22,37,41,78,42,"some","above180","yes","fees","parents","registration","UVI tnDmEfcphejWeAlcjBMmOOQDIrPJnQeZhiRiSXJqqzpweNbZtZpWgAYCQcrojeSwIiqNJPQvzzfjBDXgIGFtAEY","cash","ZakuMkYJDdlbdQpkiMIkBVVUpVcUibGnZBgyKGaIhGGOaGvSLpMMUVYPRdkndS","703c2ea8-0d28-4d454c-818682-95c1782fe34b"
"484","2019-06-04T10:48:59+0300","2019-06-04T11:18:59+0300","deviceID00000002","no","bakool","rab_dhuure","k","ySANHdx BDbw ZfbjgGAFNQjRbaTWOtqXDYJizFiUQwgQUeJBZnJZMMd qtrIZYqeyoHNfSYIvPh","no","sriKOZGbot zWHHGZ","male","age76_80","yes","father","male_14_17 female_14_17 male_13",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"no","yes",18,21,21,20,22,20,18,22,19,19,22,22,19,20,23,22,328,123,80,59,61,120,200,"yes","no",23,22,18,19,20,"no","yes","no","no","yes","yes","awdal","rab_dhuure","j","JQUurZLRSrSCodmrGwz","other","cIjtDYqxiVUFVdvcOQqHSMMMj","jijiga","IemLtUGYgPQ","ifo_2","qLytUqPzjdxAvarRpqzqxqjkiSSDHZuWzxwBSfjjNbPjnIbpfnBx","yes","no","TEqnKxNwkvlXUmRZMtgglKEudSAUuPDoAgIDaNsXOjbyTqgGVytaWMmVymDuJixgQIMUZo","2019-06-04T13:11:50+0300","2019-06-04T10:49:12+0300",NA,NA,19,"threats","lack_job","local_food","local_food","elsewhere_somalia","next_week","awdal","baki","e","E baIdDLcTEwTHSByWUzlblMzdiyTkcHNvFWKSlfydiONAfnrVNgRRwAwvRLXbjtHsXFMJriLU kCVsuUDUnTByiNQVlv","yes",18,18,19,22,22,20,"conflict","oznERV uTQQAeBqTwSdknYwLgvvNBguyvMHbNapgiegktxUnvGmGlZwkoLguGxpfqcrQYcWvUJQnXzVGhggEmwIGBZmIWatzfnp",20,21,20,17,21,18,23,20,44,38,82,38,21,21,17,20,38,41,79,41,"all","60_90","no","registration","cannot_go","not_safe","Ryg","direct","pMFlqArkCq OlknKZr","5b9c2486-0a81-474445-848281-04dc79a318b6"
"485","2019-06-04T11:24:11+0300","2019-06-04T12:37:26+0300","deviceID00000005","yes","awdal","rab_dhuure","k","CGzSCzfmRImeArFQdXYspk ","no","xKYmzRCARWNxTAJpOqCw sTiySAbjLnnJWGQsgwtowViKvuBv DS","female","age81_85","yes","adult_male","mother adult_female male_14_17 female_14_17 male_13 female_13",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"yes","yes",22,19,21,21,20,21,22,20,19,24,21,18,17,17,17,18,317,125,83,61,65,126,209,"yes","no",20,21,18,22,16,"yes","yes","no","yes","no","no","awdal","baki","l","rDsyUfAFQyXyUTtBZRWoLJHLbVDreNwxh YlBVw qGgnsSRTYAqsVQdxXxxBjSHImrndKFSBpUwqMUeXfuLKwRGP Ub","kenya","rXRcfoCpDoAbhKgYiPZDRgXphwnthCzmBFyHglnHtxHIyMJwOgMGHpcEKNERle","other","zKgcwUCkjipj","buramino","xRJwBojecmnouPsa cIsBAmZKhvJbchxBRqizjhaahALMBBHbxdZU M","yes","no","RtHFHaINbvhNESJfspwGABUDGKfexyQAJXGlZUHefKLA","2019-06-04T13:13:25+0300","2019-06-04T10:42:36+0300",NA,NA,22,"none","lack_edu","food_dist","work_income","elsewhere_city","next_six_months","awdal","rab_dhuure","d","pTrStgrPSRuyeYjvZIXAZG peMWmSGQtQBxSjQHzerheMOM","yes",19,18,19,21,21,20,"conflict","kUBobTFzErGaVHKJZUgnSgAWjMvipmWNiZpvLFJAYpXLo",20,19,19,24,16,23,17,20,33,43,76,50,22,21,22,20,44,41,85,41,"some","above180","yes","curriculum","registration","no_school","BjyxizcdlGDGJLaeGQhvNOZNWPPRQ WGTqrZpzHmKURULJiVePqjtnsmychNjvKOQOQxGGxJzUaRImawhOeeWUvLvo fZq","cash","lgb VFdcVRiJdtdKUItxbixOTmPZyPUWXrOzx oC","5c701f9b-6e2f-474649-babdb7-30bca6f4958e"
"486","2019-06-04T12:40:47+0300","2019-06-04T11:35:55+0300","deviceID00000002","yes","awdal","borama","g","tdsqaEKqvYSQGUbetZKpoVenCykybzEjndnUViUpXWSIvoYFzzqIGnAeIZeoxclOE tV","yes","BQfEiTyYJGKhUngUJhpWos","female","age60_65","yes","adult_female","mother adult_male adult_female female_14_17 male_13",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"no","yes",21,20,19,21,18,20,23,21,20,19,20,21,20,21,20,20,324,122,81,61,60,121,202,"yes","no",21,20,17,20,25,"yes","yes","yes","no","no","no","bakool","rab_dhuure","d","opRVjucbHeQIQi phcgJsMdyjkdiTFZSzFDrEwDCtJaUIGSFdqkwfigOOSyJMFOp gLEehm VPqUbCj","ethiopia","MEFlMSiQEUbs ygfVmPrFbBfHhXXEbSTJIBMBxDYxcRfzJMNfTCTvSptWXeTrkgaLcGiGAdoFqfroZfzip","dollo_ado","pMinSGTWQXbMldoRzgSeeVOBbuXYvdqtdkrCGeUAfSHQnAkSEtDvW","melkadida","zV","no","yes","gy GXYoMOEmDzjfJgECeLXYBHmyooxHJqRuercrvjZmzzbzTYuvivLTVRdEEeHjzb","2019-06-04T11:29:39+0300","2019-06-04T11:25:06+0300",NA,NA,21,"drought","lack_food","food_dist","shelter","dontknow","next_six_months","bakool","ceel_barde","f"," cQYCWyRZwWKotmUXxmOQBjYvoaXqVegfbTUpseLrgPYbbiqjecNNjkJtkszqlFdmLBdHhPxgqfflmcwrvPJ yRDG","no",18,20,20,15,22,20,"flood","QLAsclGjwzBcuFIOzWGkDcbUseLnLhvxkbKWAGWnMulysIaImMUY",24,22,18,22,21,21,23,22,44,43,87,34,21,20,18,22,39,42,81,40,"all","under15","yes","curriculum","cannot_go","no_interest","efaMSaGEQYMUf","dnk","BSVezfAIzFOXUqgKCWoyRMPHZOOBDHS yYrYkKVCzoGkCzBSNmXWMsfLOXcEOXWJPPoPSqaydckHaMpJySJbJf","a60d1f58-0b92-4e4148-b3b2b0-25a917c3bed6"
"487","2019-06-04T12:41:57+0300","2019-06-04T11:43:52+0300","deviceID00000003","yes","awdal","rab_dhuure","e","xRqCZxlnpM XXwcNhWbzdUBeUrbRrSH CrECGCDFfQkQqbtalebdGSZTGYZx EyYMEI","no","BAQZBamrPVlNiJVj RUmkUHNbvSwroRmlyQO","male","age60_65","yes","adult_female","adult_female female_14_17 male_13 female_13",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"no","yes",22,20,19,21,22,22,22,21,19,20,17,19,17,24,19,22,326,127,82,63,63,126,208,"yes","no",21,22,21,20,22,"no","yes","yes","yes","no","no","bakool","baki","g","ZVEZGT","yemen","uD ER howPLSrAnHbNUWaUhixhUmcbvpgOcd ZXOtvGHoDtMUwhiwysvLBSjtZstQJOfiYynFrqrfMMQLW","dollo_ado","FKrbmmUlPYXoCUhRdpQnNeXpmxPldQdShyrHZer","hilaweyn","ELhjZqSTvCyv BLogcLmAmiNdheSkEphUQqzfSDzrRrzlJbULYVijEcgefuqm","yes","no","FjxOglsBineZiCeEnGETrfMOxuWdhcSMUzPJnJTDfEOjwBdNPyWVXAsoBZQQuGSt daSISzlKedJiS","2019-06-04T10:37:09+0300","2019-06-04T11:04:34+0300",NA,NA,20,"dontknow","drought","no_conflict","family","elsewhere_country","more_six_months","bakool","rab_dhuure","c","rVCCttEXttzeaghHWfOE SDrZZuxyDwkXjegmZFjEVIivGX","yes",20,19,18,18,20,23,"conflict","BHQvubkCxodsDIGlZwRuxYjzVNbMIT LaVxtiMxQsfLAUtFZXIjYQxzfeYJCMMZurEHhEiyBgXPxiWiiLyomGejZrTgUceBkXPf",21,19,21,19,17,17,24,20,41,37,78,48,17,22,20,19,37,41,78,48,"none","under15","yes","curriculum","cannot_go","no_school","xLjCoIjfUuNrfNZ","other","DRNTaXArOYpCmHZEQ ygXwqpXlULjlqfTuWWSwambPaknhFRnlriBuvHbpnXhizvOC","d1368f24-24c1-464b49-9d9596-3c90e6187fd5"
"488","2019-06-04T12:50:51+0300","2019-06-04T10:44:48+0300","deviceID00000000","no","awdal","rab_dhuure","i","tVvhoLzcgY","yes","EggHTsUQj","female","age86_90","no","male_13","mother adult_male",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes",19,19,18,20,18,21,19,23,22,20,18,19,20,19,21,25,321,119,76,59,64,123,199,"no","yes",22,20,22,20,20,"yes","no","yes","yes","yes","yes","awdal","baki","d","hRxxHGboJNmqNNiha mtLWhRICn","uganda","hsMYiQRysmhesVUeRYzwdEYmqhEOGwWUFekWEEXwrtUFJXVHskvytOU GKAbJClvkMwAufOJkwULavRyuhpuWaT","dollo_ado","SUorKZkAtKOuYsWsZcciAwLlpdepanRKCyaOJnZxfmn","hilaweyn","BiGnURVeeXcbrmmVDaVStqHrqsW APExxODJLDzHydKlmwiciUHiqzmSLPrubrzPOXel","yes","no","uYlUibouWbWAFe","2019-06-04T12:00:04+0300","2019-06-04T12:29:06+0300",NA,NA,20,"threats","conflict_surrounding","shelter","cash","return_refugee","next_week","bakool","rab_dhuure","d","rYphWCEEwKsPAcUsWHnXRdsTbUtEXB","yes",22,20,18,14,17,19,"conflict","FEyFba ",22,20,20,18,20,19,22,21,42,40,82,41,18,20,20,18,38,38,76,47,"all","91_120","no","no_school","other","not_functioning","MPAqNGdRSQIHGXejWBxsVXVfyQpfUxJaFbYLwCCIPl mIfWsEBhCpkjyFDXYElGabTDvycNCDVUgAOifaxJIVPjnBNtILm cLhii","other","ZyROOwLRcfBTjMZnQchPjsgWXpkaDXY","839a42f0-691b-434f49-a7a2a6-de3820fc59ab"
