,id_sampl,Survey,strata_id,OBJECTID_12,OBJECTID,ID,Dataset,Settlement,PopGroup,Latitude,Longitude,TotalPop,TotalHH,ADM3_EN,ADM3_PCODE,INEC_code,eHealth_co,ADM3_REF,ADM3ALT1EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,psu_id,pop_numbers,SumDist,proba,survey_buffer
687,id_6175,35,Gubio,6175,6171,18401,IOM_DTM_Returns_XXVI,HAUSARI,Returnees,12.50118,12.78107,4411,898,Gubio 2,NG008009007,NGA008009907,10905,Gubio 2,Gubio Town II,Gubio,NG008009,Borno,NG008,Nigeria,NG,HAUSARI,898,6288,0.142811705,35
688,id_6176,5,Gubio,6176,6176,19840,IOM_DTM_Location_XXVI,HAUSARI,IDP,12.50031,12.78169,938,194,Gubio 2,NG008009007,NGA008009907,10905,Gubio 2,Gubio Town II,Gubio,NG008009,Borno,NG008,Nigeria,NG,HAUSARI,194,6288,0.030852417,5
689,id_6178,5,Gubio,6178,6178,19842,IOM_DTM_Location_XXVI,BULA KARAYE,IDP,12.49863,12.78342,1005,191,Gubio 2,NG008009007,NGA008009907,10905,Gubio 2,Gubio Town II,Gubio,NG008009,Borno,NG008,Nigeria,NG,BULA KARAYE,191,6288,0.030375318,5
690,id_6186,30,Gujba,6186,6282,17170,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,11.28048951,12.00674121,38161,6513,Buni Yadi,NG036007002,NGA036007702,70702,Buni Yadi,Buniyadi North / South,Gujba,NG036007,Yobe,NG036,Nigeria,NG,Garin Liman,6513,22504,0.289415215,30
691,id_6187,10,Gujba,6187,6283,18518,IOM_DTM_Returns_XXVI,GOMARI/FULATARI,Returnees,11.26831,12.00761,4242,606,Buni Yadi,NG036007002,NGA036007702,70702,Buni Yadi,Buniyadi North / South,Gujba,NG036007,Yobe,NG036,Nigeria,NG,GOMARI/FULATARI,606,22504,0.026928546,10
692,id_6188,15,Gujba,6188,6284,18519,IOM_DTM_Returns_XXVI,KASATCHIA/MAIRI,Returnees,11.28112,12.00308,10822,1546,Buni Yadi,NG036007002,NGA036007702,70702,Buni Yadi,Buniyadi North / South,Gujba,NG036007,Yobe,NG036,Nigeria,NG,KASATCHIA/MAIRI,1546,22504,0.068698898,15
693,id_6189,25,Gujba,6189,6285,18520,IOM_DTM_Returns_XXVI,SHUWARI/HAUSARI,Returnees,11.27696,12.00778,17563,2509,Buni Yadi,NG036007002,NGA036007702,70702,Buni Yadi,Buniyadi North / South,Gujba,NG036007,Yobe,NG036,Nigeria,NG,SHUWARI/HAUSARI,2509,22504,0.11149129,25
694,id_6191,15,Gujba,6191,6293,20746,IOM_DTM_Location_XXVI,KASATCHIA,IDP,11.2842,12.00308,6314,902,Buni Yadi,NG036007002,NGA036007702,70702,Buni Yadi,Buniyadi North / South,Gujba,NG036007,Yobe,NG036,Nigeria,NG,KASATCHIA,902,22504,0.040081763,15
695,id_6195,5,Gujba,6195,6206,5082,VTS_Dataset_Extract_25052019,HA_243,Non-Displaced,11.46559901,11.94740615,57,10,Gujba,NG036007006,NGA036007706,70708,Gujba,Gujba,Gujba,NG036007,Yobe,NG036,Nigeria,NG,HA_243,10,22504,0.000444365,5
696,id_6208,5,Gujba,6208,6276,17164,VTS_Dataset_Extract_25052019,Garin Mallam Adamu,Non-Displaced,11.33493167,11.975865,1521,260,Gujba,NG036007006,NGA036007706,70708,Gujba,Gujba,Gujba,NG036007,Yobe,NG036,Nigeria,NG,Garin Mallam Adamu,260,22504,0.011553502,5
697,id_6209,10,Gujba,6209,6277,17165,VTS_Dataset_Extract_25052019,Durmiyel,Non-Displaced,11.37908,11.96071333,1740,297,Gujba,NG036007006,NGA036007706,70708,Gujba,Gujba,Gujba,NG036007,Yobe,NG036,Nigeria,NG,Durmiyel,297,22504,0.013197654,10
698,id_6211,10,Gujba,6211,6280,17168,VTS_Dataset_Extract_25052019,Mai Kwano,Non-Displaced,11.50082338,11.93573651,5469,933,Gujba,NG036007006,NGA036007706,70708,Gujba,Gujba,Gujba,NG036007,Yobe,NG036,Nigeria,NG,Mai Kwano,933,22504,0.041459296,10
699,id_6212,5,Gujba,6212,6281,17169,VTS_Dataset_Extract_25052019,Ngamma Gana,Non-Displaced,11.56137429,11.91874209,5747,981,Gujba,NG036007006,NGA036007706,70708,Gujba,Gujba,Gujba,NG036007,Yobe,NG036,Nigeria,NG,Ngamma Gana,981,22504,0.04359225,5
700,id_6215,5,Gujba,6215,6288,18524,IOM_DTM_Returns_XXVI,MAIRI/AJIYARI,Returnees,11.50081,11.93639,3143,449,Gujba,NG036007006,NGA036007706,70708,Gujba,Gujba,Gujba,NG036007,Yobe,NG036,Nigeria,NG,MAIRI/AJIYARI,449,22504,0.019952009,5
701,id_6217,5,Gujba,6217,6291,18873,IOM_DTM_Site_XXVI,AJIYARI 2,IDP,11.50358,11.9378,693,99,Gujba,NG036007006,NGA036007706,70708,Gujba,Gujba,Gujba,NG036007,Yobe,NG036,Nigeria,NG,AJIYARI 2,99,22504,0.004399218,5
702,id_6218,10,Gujba,6218,6295,20748,IOM_DTM_Location_XXVI,MAIRI/AJIYARI,IDP,11.50081,11.93639,1813,259,Gujba,NG036007006,NGA036007706,70708,Gujba,Gujba,Gujba,NG036007,Yobe,NG036,Nigeria,NG,MAIRI/AJIYARI,259,22504,0.011509065,10
703,id_6238,5,Gujba,6238,6197,5073,VTS_Dataset_Extract_25052019,HA_96,Non-Displaced,11.35995859,11.72004804,42,7,Mutai,NG036007008,NGA036007708,70710,Mutai,Mutai,Gujba,NG036007,Yobe,NG036,Nigeria,NG,HA_96,7,22504,0.000311056,5
704,id_6282,5,Gujba,6282,6265,15308,VTS_Dataset_Extract_25052019,HA_48,Non-Displaced,11.28570902,11.65889472,511,87,Mutai,NG036007008,NGA036007708,70710,Mutai,Mutai,Gujba,NG036007,Yobe,NG036,Nigeria,NG,HA_48,87,22504,0.003865979,5
705,id_630,5,Biu,630,651,14295,VTS_Dataset_Extract_25052019,Dangiza,Non-Displaced,10.60728,11.91831,202,31,Garubula,NG008005004,NGA008005504,10504,Garubula,Garubula,Biu,NG008005,Borno,NG008,Nigeria,NG,Dangiza,31,40893,0.000758076,5
706,id_6303,10,Gulani,6303,6319,17175,VTS_Dataset_Extract_25052019,Gala,Non-Displaced,10.93569463,11.68218484,3887,516,Bara,NG036008001,NGA036008801,70801,Bara,Bara,Gulani,NG036008,Yobe,NG036,Nigeria,NG,Gala,516,8145,0.06335175,10
707,id_6306,10,Gulani,6306,6324,18531,IOM_DTM_Returns_XXVI,GALA CHIROMA,Returnees,10.93483,11.68243,975,130,Bara,NG036008001,NGA036008801,70801,Bara,Bara,Gulani,NG036008,Yobe,NG036,Nigeria,NG,GALA CHIROMA,130,8145,0.015960712,10
708,id_6308,5,Gulani,6308,6326,18533,IOM_DTM_Returns_XXVI,GALA GEIDIMA,Returnees,10.93766,11.68286,1110,148,Bara,NG036008001,NGA036008801,70801,Bara,Bara,Gulani,NG036008,Yobe,NG036,Nigeria,NG,GALA GEIDIMA,148,8145,0.018170657,5
709,id_6317,20,Gulani,6317,6320,17176,VTS_Dataset_Extract_25052019,Bularafa,Non-Displaced,11.07116347,11.8021605,6976,925,Bularafa,NG036008002,NGA036008802,70803,Bularafa,Bularafa,Gulani,NG036008,Yobe,NG036,Nigeria,NG,Bularafa,925,8145,0.113566605,20
710,id_6318,5,Gulani,6318,6327,18539,IOM_DTM_Returns_XXVI,ALH. SHA'AIBU GATE,Returnees,11.07274,11.80078,1500,200,Bularafa,NG036008002,NGA036008802,70803,Bularafa,Bularafa,Gulani,NG036008,Yobe,NG036,Nigeria,NG,ALH. SHA'AIBU GATE,200,8145,0.024554942,5
711,id_6319,5,Gulani,6319,6328,18540,IOM_DTM_Returns_XXVI,LAWANTI,Returnees,11.07078,11.80387,1665,222,Bularafa,NG036008002,NGA036008802,70803,Bularafa,Bularafa,Gulani,NG036008,Yobe,NG036,Nigeria,NG,LAWANTI,222,8145,0.027255985,5
712,id_6333,15,Gulani,6333,6321,17177,VTS_Dataset_Extract_25052019,Bumsa,Non-Displaced,11.03609911,11.73105707,10312,1368,Bumsa,NG036008003,NGA036008803,70804,Bumsa,Bumsa,Gulani,NG036008,Yobe,NG036,Nigeria,NG,Bumsa,1368,8145,0.167955801,15
713,id_6334,5,Gulani,6334,6331,18543,IOM_DTM_Returns_XXVI,BULAMARI,Returnees,11.03811,11.73311,1950,260,Bumsa,NG036008003,NGA036008803,70804,Bumsa,Bumsa,Gulani,NG036008,Yobe,NG036,Nigeria,NG,BULAMARI,260,8145,0.031921424,5
714,id_6335,5,Gulani,6335,6332,18544,IOM_DTM_Returns_XXVI,BULUNKUTU TIKE,Returnees,11.03846,11.72811,1965,262,Bumsa,NG036008003,NGA036008803,70804,Bumsa,Bumsa,Gulani,NG036008,Yobe,NG036,Nigeria,NG,BULUNKUTU TIKE,262,8145,0.032166974,5
715,id_6336,5,Gulani,6336,6333,18545,IOM_DTM_Returns_XXVI,GARGARI SABUWA,Returnees,11.03117,11.73533,1875,250,Bumsa,NG036008003,NGA036008803,70804,Bumsa,Bumsa,Gulani,NG036008,Yobe,NG036,Nigeria,NG,GARGARI SABUWA,250,8145,0.030693677,5
716,id_6337,5,Gulani,6337,6334,18546,IOM_DTM_Returns_XXVI,KUKAN BARU,Returnees,11.03505,11.73293,1642,219,Bumsa,NG036008003,NGA036008803,70804,Bumsa,Bumsa,Gulani,NG036008,Yobe,NG036,Nigeria,NG,KUKAN BARU,219,8145,0.026887661,5
717,id_6339,5,Gulani,6339,6348,20768,IOM_DTM_Location_XXVI,BULAMARI,IDP,11.03645,11.73356,159,24,Bumsa,NG036008003,NGA036008803,70804,Bumsa,Bumsa,Gulani,NG036008,Yobe,NG036,Nigeria,NG,BULAMARI,24,8145,0.002946593,5
718,id_6343,5,Gulani,6343,6352,20772,IOM_DTM_Location_XXVI,NINGI/GONIRI,IDP,11.03686,11.72907,191,28,Bumsa,NG036008003,NGA036008803,70804,Bumsa,Bumsa,Gulani,NG036008,Yobe,NG036,Nigeria,NG,NINGI/GONIRI,28,8145,0.003437692,5
719,id_6344,5,Gulani,6344,6316,17172,VTS_Dataset_Extract_25052019,Kukuwa,Non-Displaced,11.10450916,11.90107988,1810,240,Dokshi,NG036008004,NGA036008804,70805,Dokshi,Dokshi,Gulani,NG036008,Yobe,NG036,Nigeria,NG,Kukuwa,240,8145,0.02946593,5
720,id_6345,10,Gulani,6345,6315,17171,VTS_Dataset_Extract_25052019,Bursali,Non-Displaced,11.0005033,11.69742357,1441,191,Gabai,NG036008005,NGA036008805,70806,Gabai,Gabai,Gulani,NG036008,Yobe,NG036,Nigeria,NG,Bursali,191,8145,0.023449969,10
721,id_6347,10,Gulani,6347,6318,17174,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,10.72533041,11.68915323,3281,435,Teteba,NG036008012,NGA036008812,70802,Teteba,Borno Kiji/Tetteba,Gulani,NG036008,Yobe,NG036,Nigeria,NG,Garin Liman,435,8145,0.053406998,10
722,id_6349,5,Gulani,6349,6337,18552,IOM_DTM_Returns_XXVI,GALA BATA,Returnees,10.72552,11.68871,1275,170,Teteba,NG036008012,NGA036008812,70802,Teteba,Borno Kiji/Tetteba,Gulani,NG036008,Yobe,NG036,Nigeria,NG,GALA BATA,170,8145,0.0208717,5
723,id_6352,5,Gulani,6352,6340,18555,IOM_DTM_Returns_XXVI,GALA MAI,Returnees,10.7249,11.68998,1327,177,Teteba,NG036008012,NGA036008812,70802,Teteba,Borno Kiji/Tetteba,Gulani,NG036008,Yobe,NG036,Nigeria,NG,GALA MAI,177,8145,0.021731123,5
724,id_6353,5,Gulani,6353,6353,20776,IOM_DTM_Location_XXVI,GALAMAI/BUJUHUM,IDP,10.72559,11.69029,52,8,Teteba,NG036008012,NGA036008812,70802,Teteba,Borno Kiji/Tetteba,Gulani,NG036008,Yobe,NG036,Nigeria,NG,GALAMAI/BUJUHUM,8,8145,0.000982198,5
725,id_6362,25,Guyuk,6362,6583,17202,VTS_Dataset_Extract_25052019,Hausawa,Non-Displaced,9.78938913,11.95959349,9716,1900,Banjiram,NG002006001,NGA002006601,ADSGUY01,Banjiram,Banjiram,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Hausawa,1900,22749,0.083520155,25
726,id_6383,5,Guyuk,6383,6432,7851,VTS_Dataset_Extract_25052019,Kalwura,Non-Displaced,9.7691833,11.88816073,90,18,Chikila,NG002006004,NGA002006604,ADSGUY04,Chikila,Chikila,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Kalwura,18,22749,0.000791244,5
727,id_6413,5,Guyuk,6413,6497,10483,VTS_Dataset_Extract_25052019,Gwasilwa,Non-Displaced,9.78744507,11.88776493,141,28,Chikila,NG002006004,NGA002006604,ADSGUY04,Chikila,Chikila,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Gwasilwa,28,22749,0.001230823,5
728,id_6432,5,Guyuk,6432,6553,15329,VTS_Dataset_Extract_25052019,Nyurah,Non-Displaced,9.76955166,11.86619249,597,117,Chikila,NG002006004,NGA002006604,ADSGUY04,Chikila,Chikila,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Nyurah,117,22749,0.005143083,5
729,id_6434,5,Guyuk,6434,6569,17188,VTS_Dataset_Extract_25052019,Gamekiye,Non-Displaced,9.77268067,11.96483218,1471,288,Chikila,NG002006004,NGA002006604,ADSGUY04,Chikila,Chikila,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Gamekiye,288,22749,0.012659897,5
730,id_6436,5,Guyuk,6436,6575,17194,VTS_Dataset_Extract_25052019,Thanyamura,Non-Displaced,9.78992367,11.87514782,2097,410,Chikila,NG002006004,NGA002006604,ADSGUY04,Chikila,Chikila,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Thanyamura,410,22749,0.01802277,5
731,id_6439,5,Guyuk,6439,6582,17201,VTS_Dataset_Extract_25052019,Kalkira,Non-Displaced,9.78436565,11.90814972,6281,1228,Chikila,NG002006004,NGA002006604,ADSGUY04,Chikila,Chikila,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Kalkira,1228,22749,0.053980395,5
732,id_6440,5,Guyuk,6440,6586,17971,IOM_DTM_Returns_XXVI,ANGUWAN SINI,Returnees,9.78477,11.91055,250,50,Chikila,NG002006004,NGA002006604,ADSGUY04,Chikila,Chikila,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,ANGUWAN SINI,50,22749,0.002197899,5
733,id_6470,15,Guyuk,6470,6576,17195,VTS_Dataset_Extract_25052019,Rana,Non-Displaced,9.91353228,11.86266126,2597,508,Dukul,NG002006005,NGA002006605,ADSGUY05,Dukul,Dukul,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Rana,508,22749,0.022330652,15
734,id_6472,5,Guyuk,6472,6362,2018,VTS_Dataset_Extract_25052019,HA_3,Non-Displaced,9.68149306,11.82138889,25,5,Dumna,NG002006006,NGA002006606,ADSGUY06,Dumna,Dumna,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,HA_3,5,22749,0.00021979,5
735,id_6490,5,Guyuk,6490,6446,7865,VTS_Dataset_Extract_25052019,Hausawa Burthi,Non-Displaced,9.67166996,11.84461308,101,20,Dumna,NG002006006,NGA002006606,ADSGUY06,Dumna,Dumna,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Hausawa Burthi,20,22749,0.00087916,5
736,id_6504,5,Guyuk,6504,6549,15325,VTS_Dataset_Extract_25052019,Pukile,Non-Displaced,9.6717098,11.82648456,443,87,Dumna,NG002006006,NGA002006606,ADSGUY06,Dumna,Dumna,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Pukile,87,22749,0.003824344,5
737,id_6537,15,Guyuk,6537,6584,17203,VTS_Dataset_Extract_25052019,Councilors Quarters,Non-Displaced,9.90975167,11.933875,19858,3883,Guyuk,NG002006007,NGA002006607,ADSGUY07,Guyuk,Guyuk,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Councilors Quarters,3883,22749,0.170688821,15
738,id_655,5,Biu,655,723,17679,VTS_Dataset_Extract_25052019,Makeri,Non-Displaced,10.6191,11.92821,1055,162,Garubula,NG008005004,NGA008005504,10504,Garubula,Garubula,Biu,NG008005,Borno,NG008,Nigeria,NG,Makeri,162,40893,0.003961558,5
739,id_656,5,Biu,656,727,17683,VTS_Dataset_Extract_25052019,Garubula Tsoho,Non-Displaced,10.70391734,11.95507565,1304,200,Garubula,NG008005004,NGA008005504,10504,Garubula,Garubula,Biu,NG008005,Borno,NG008,Nigeria,NG,Garubula Tsoho,200,40893,0.004890813,5
740,id_6561,5,Guyuk,6561,6541,15317,VTS_Dataset_Extract_25052019,Pondiwe Tudu,Non-Displaced,9.72356,11.92516,282,55,Kola,NG002006008,NGA002006608,ADSGUY08,Kola,Kola,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Pondiwe Tudu,55,22749,0.002417689,5
741,id_6563,5,Guyuk,6563,6555,15331,VTS_Dataset_Extract_25052019,Dungare,Non-Displaced,9.69703,11.917605,710,139,Kola,NG002006008,NGA002006608,ADSGUY08,Kola,Kola,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Dungare,139,22749,0.006110159,5
742,id_6565,5,Guyuk,6565,6561,17180,VTS_Dataset_Extract_25052019,Dinwe,Non-Displaced,9.70222333,11.902795,959,188,Kola,NG002006008,NGA002006608,ADSGUY08,Kola,Kola,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Dinwe,188,22749,0.0082641,5
743,id_6566,5,Guyuk,6566,6562,17181,VTS_Dataset_Extract_25052019,Almara,Non-Displaced,9.73765278,11.93304062,1008,197,Kola,NG002006008,NGA002006608,ADSGUY08,Kola,Kola,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Almara,197,22749,0.008659721,5
744,id_657,5,Biu,657,728,17684,VTS_Dataset_Extract_25052019,Sabon Gari,Non-Displaced,10.71296,12.07391,1343,206,Garubula,NG008005004,NGA008005504,10504,Garubula,Garubula,Biu,NG008005,Borno,NG008,Nigeria,NG,Sabon Gari,206,40893,0.005037537,5
745,id_658,5,Biu,658,734,17690,VTS_Dataset_Extract_25052019,Garubula Sabo,Non-Displaced,10.77832499,12.01928567,2263,347,Garubula,NG008005004,NGA008005504,10504,Garubula,Garubula,Biu,NG008005,Borno,NG008,Nigeria,NG,Garubula Sabo,347,40893,0.00848556,5
746,id_6588,5,Guyuk,6588,6568,17187,VTS_Dataset_Extract_25052019,Luku,Non-Displaced,9.85232163,11.9142437,1407,275,Lokoro,NG002006009,NGA002006609,ADSGUY09,Lokoro,Lokoro,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Luku,275,22749,0.012088443,5
747,id_6589,5,Guyuk,6589,6579,17198,VTS_Dataset_Extract_25052019,Bondiwe,Non-Displaced,9.85428,11.93181167,3299,645,Lokoro,NG002006009,NGA002006609,ADSGUY09,Lokoro,Lokoro,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Bondiwe,645,22749,0.028352895,5
748,id_659,5,Biu,659,743,17699,VTS_Dataset_Extract_25052019,Bera,Non-Displaced,10.66800355,12.03574367,4575,702,Garubula,NG008005004,NGA008005504,10504,Garubula,Garubula,Biu,NG008005,Borno,NG008,Nigeria,NG,Bera,702,40893,0.017166752,5
749,id_6602,5,Guyuk,6602,6581,17200,VTS_Dataset_Extract_25052019,Bari Bari,Non-Displaced,9.92209,11.95525667,5139,1005,Purakayo,NG002006010,NGA002006610,ADSGUY10,Purakayo,Purokayo,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,Bari Bari,1005,22749,0.044177766,5
750,id_6605,5,Guzamala,6605,6605,6696,VTS_Dataset_Extract_25052019,Walimiri,Non-Displaced,12.65814,13.36537,59,15,Mairari,NG008010008,NGA008010008,11006,Mairari,Mairari,Guzamala,NG008010,Borno,NG008,Nigeria,NG,Walimiri,15,709,0.021156559,5
751,id_6606,10,Guzamala,6606,6606,9336,VTS_Dataset_Extract_25052019,Bukar Ngubdori,Non-Displaced,12.670146,13.399629,69,17,Mairari,NG008010008,NGA008010008,11006,Mairari,Mairari,Guzamala,NG008010,Borno,NG008,Nigeria,NG,Bukar Ngubdori,17,709,0.023977433,10
752,id_6607,5,Guzamala,6607,6608,11889,VTS_Dataset_Extract_25052019,Bore Kawuri,Non-Displaced,12.675145,13.391791,124,31,Mairari,NG008010008,NGA008010008,11006,Mairari,Mairari,Guzamala,NG008010,Borno,NG008,Nigeria,NG,Bore Kawuri,31,709,0.043723554,5
753,id_6608,25,Guzamala,6608,6609,11890,VTS_Dataset_Extract_25052019,Mallam Yuramti,Non-Displaced,12.6558,13.36817,161,41,Mairari,NG008010008,NGA008010008,11006,Mairari,Mairari,Guzamala,NG008010,Borno,NG008,Nigeria,NG,Mallam Yuramti,41,709,0.057827927,25
754,id_6609,10,Guzamala,6609,6610,14330,VTS_Dataset_Extract_25052019,Shettimari,Non-Displaced,12.66354,13.36634,167,42,Mairari,NG008010008,NGA008010008,11006,Mairari,Mairari,Guzamala,NG008010,Borno,NG008,Nigeria,NG,Shettimari,42,709,0.059238364,10
755,id_6610,5,Guzamala,6610,6612,16600,VTS_Dataset_Extract_25052019,Ajari,Non-Displaced,12.67289574,13.39673698,402,102,Mairari,NG008010008,NGA008010008,11006,Mairari,Mairari,Guzamala,NG008010,Borno,NG008,Nigeria,NG,Ajari,102,709,0.143864598,5
756,id_6611,45,Guzamala,6611,6613,16601,VTS_Dataset_Extract_25052019,Warimiri,Non-Displaced,12.65878419,13.36998159,530,134,Mairari,NG008010008,NGA008010008,11006,Mairari,Mairari,Guzamala,NG008010,Borno,NG008,Nigeria,NG,Warimiri,134,709,0.18899859,45
757,id_6612,90,Guzamala,6612,6614,17728,VTS_Dataset_Extract_25052019,Ali Gambori 1,Non-Displaced,12.66116887,13.36989643,948,240,Mairari,NG008010008,NGA008010008,11006,Mairari,Mairari,Guzamala,NG008010,Borno,NG008,Nigeria,NG,Ali Gambori 1,240,709,0.338504937,50
758,id_6614,15,Guzamala,6614,6611,14331,VTS_Dataset_Extract_25052019,Bunari Bulamari,Non-Displaced,12.68275,13.47303167,236,60,Wamiri,NG008010010,NGA008010010,11008,Wamiri,Wamiri,Guzamala,NG008010,Borno,NG008,Nigeria,NG,Bunari Bulamari,60,709,0.084626234,15
759,id_6616,10,Gwoza,6616,6631,17737,VTS_Dataset_Extract_25052019,Gwoza Wakani Dalhatu,Non-Displaced,11.08862278,13.6898811,22346,3624,Bulabulin,NG008011007,NGA008011107,11103,Bulabulin,Gwoza Wakane / Bulabulin,Gwoza,NG008011,Borno,NG008,Nigeria,NG,Gwoza Wakani Dalhatu,3624,53402,0.067862627,10
760,id_6617,10,Gwoza,6617,6636,18405,IOM_DTM_Returns_XXVI,BULABULIN,Returnees,11.08999,13.69673,10160,2147,Bulabulin,NG008011007,NGA008011107,11103,Bulabulin,Gwoza Wakane / Bulabulin,Gwoza,NG008011,Borno,NG008,Nigeria,NG,BULABULIN,2147,53402,0.040204487,10
761,id_6618,15,Gwoza,6618,6637,18406,IOM_DTM_Returns_XXVI,WAKANE,Returnees,11.0909,13.68939,18483,3555,Bulabulin,NG008011007,NGA008011107,11103,Bulabulin,Gwoza Wakane / Bulabulin,Gwoza,NG008011,Borno,NG008,Nigeria,NG,WAKANE,3555,53402,0.06657054,15
762,id_6620,5,Gwoza,6620,6651,19846,IOM_DTM_Location_XXVI,WAKANE,IDP,11.08893,13.69086,20990,4112,Bulabulin,NG008011007,NGA008011107,11103,Bulabulin,Gwoza Wakane / Bulabulin,Gwoza,NG008011,Borno,NG008,Nigeria,NG,WAKANE,4112,53402,0.077000861,5
763,id_6621,10,Gwoza,6621,6652,19847,IOM_DTM_Location_XXVI,BULABULIN 2,IDP,11.089445,13.69195,12006,2537,Bulabulin,NG008011007,NGA008011107,11103,Bulabulin,Gwoza Wakane / Bulabulin,Gwoza,NG008011,Borno,NG008,Nigeria,NG,BULABULIN 2,2537,53402,0.047507584,10
764,id_6622,5,Gwoza,6622,6615,648,VTS_Dataset_Extract_25052019,Kurdenge,Non-Displaced,11.09239,13.71505,3975,645,Guduf A&B,NG008011005,NGA008011105,11106,Guduf A&B,Guduf Nagadiyo,Gwoza,NG008011,Borno,NG008,Nigeria,NG,Kurdenge,645,53402,0.012078199,5
765,id_6624,5,Gwoza,6624,6625,17731,VTS_Dataset_Extract_25052019,Kublahe,Non-Displaced,11.07552939,13.70699686,1695,275,Guduf A&B,NG008011005,NGA008011105,11106,Guduf A&B,Guduf Nagadiyo,Gwoza,NG008011,Borno,NG008,Nigeria,NG,Kublahe,275,53402,0.00514962,5
766,id_6626,5,Gwoza,6626,6650,19845,IOM_DTM_Location_XXVI,AJARI,IDP,11.08429,13.70392,6831,1697,Guduf A&B,NG008011005,NGA008011105,11106,Guduf A&B,Guduf Nagadiyo,Gwoza,NG008011,Borno,NG008,Nigeria,NG,AJARI,1697,53402,0.031777836,5
767,id_6634,10,Gwoza,6634,6634,18403,IOM_DTM_Returns_XXVI,GADAMAYO,Returnees,11.07917,13.69939,13821,3225,Hausari,NG008011006,NGA008011106,11108,Hausari,Gwoza Town Gadamayo,Gwoza,NG008011,Borno,NG008,Nigeria,NG,GADAMAYO,3225,53402,0.060390997,10
768,id_6635,5,Gwoza,6635,6635,18404,IOM_DTM_Returns_XXVI,HAUSARI,Returnees,11.08412,13.70341,6003,1353,Hausari,NG008011006,NGA008011106,11108,Hausari,Gwoza Town Gadamayo,Gwoza,NG008011,Borno,NG008,Nigeria,NG,HAUSARI,1353,53402,0.02533613,5
769,id_6636,10,Gwoza,6636,6648,19843,IOM_DTM_Location_XXVI,GADAMAYO,IDP,11.08009,13.69762,16057,3833,Hausari,NG008011006,NGA008011106,11108,Hausari,Gwoza Town Gadamayo,Gwoza,NG008011,Borno,NG008,Nigeria,NG,GADAMAYO,3833,53402,0.071776338,10
770,id_6637,5,Gwoza,6637,6649,19844,IOM_DTM_Location_XXVI,HAUSARI,IDP,11.08542,13.70049,7066,1569,Hausari,NG008011006,NGA008011106,11108,Hausari,Gwoza Town Gadamayo,Gwoza,NG008011,Borno,NG008,Nigeria,NG,HAUSARI,1569,53402,0.029380922,5
771,id_6644,10,Gwoza,6644,6632,17738,VTS_Dataset_Extract_25052019,Bulama Manya Tada,Non-Displaced,11.22549,13.77893,25072,4066,Pulka Bokko,NG008011013,NGA008011113,11112,Pulka Bokko,Pulka/Bokko,Gwoza,NG008011,Borno,NG008,Nigeria,NG,Bulama Manya Tada,4066,53402,0.07613947,10
772,id_6646,5,Gwoza,6646,6639,18409,IOM_DTM_Returns_XXVI,BULABULIN,Returnees,11.2233,13.78246,6519,1341,Pulka Bokko,NG008011013,NGA008011113,11112,Pulka Bokko,Pulka/Bokko,Gwoza,NG008011,Borno,NG008,Nigeria,NG,BULABULIN,1341,53402,0.025111419,5
773,id_6647,10,Gwoza,6647,6640,18410,IOM_DTM_Returns_XXVI,KIVA,Returnees,11.2207,13.77803,8465,1553,Pulka Bokko,NG008011013,NGA008011113,11112,Pulka Bokko,Pulka/Bokko,Gwoza,NG008011,Borno,NG008,Nigeria,NG,KIVA,1553,53402,0.029081308,10
774,id_6650,5,Gwoza,6650,6645,18658,IOM_DTM_Site_XXVI,WEGE ARRIVAL CENTRE,IDP,11.23177,13.77628,9121,2884,Pulka Bokko,NG008011013,NGA008011113,11112,Pulka Bokko,Pulka/Bokko,Gwoza,NG008011,Borno,NG008,Nigeria,NG,WEGE ARRIVAL CENTRE,2884,53402,0.054005468,5
