list_name,name,label,label::Hausa,State,LGA,Ward,livecope,,,,
clusters,kanumburi_jaja,KANUMBURI JAJA,KANUMBURI JAJA,,,dikwa,,,,,
clusters,kulagaru,KULAGARU,KULAGARU,,,dikwa,,,,,
clusters,mohammed_kyarimi,MOHAMMED KYARIMI,MOHAMMED KYARIMI,,,dikwa,,,,,
clusters,motor_park_idp_camp,MOTOR PARK IDP CAMP,MOTOR PARK IDP CAMP,,,dikwa,,,,,
clusters,sangaya,SANGAYA,SANGAYA,,,dikwa,,,,,
clusters,shehu_musta_ii,SHEHU MUSTA II,SHEHU MUSTA II,,,dikwa,,,,,
clusters,shehu_sanda,Shehu Sanda,Shehu Sanda,,,dikwa,,,,,
clusters,shehuri_modu_kasa_camp,SHEHURI/MODU KASA CAMP,SHEHURI/MODU KASA CAMP,,,dikwa,,,,,
clusters,twenty_housing_estate,TWENTY HOUSING ESTATE,TWENTY HOUSING ESTATE,,,dikwa,,,,,
clusters,fulani_dwam,Fulani Dwam,Fulani Dwam,,,dilli,,,,,
clusters,mbwai,Mbwai,Mbwai,,,dirma,,,,,
clusters,coca_cola,CoCa Cola,CoCa Cola,,,dogon_nini,,,,,
clusters,dorawa_m_shanu,Dorawa M. Shanu,Dorawa M. Shanu,,,dogon_nini,,,,,
clusters,fce_guest_inn,FCE Guest Inn,FCE Guest Inn,,,dogon_nini,,,,,
clusters,garbai_street,Garbai Street,Garbai Street,,,dogon_nini,,,,,
clusters,lamba_idriss,Lamba Idriss,Lamba Idriss,,,dogon_nini,,,,,
clusters,m_lamba,M. Lamba,M. Lamba,,,dogon_nini,,,,,
clusters,mai_anguwa_adamu,Mai Anguwa Adamu,Mai Anguwa Adamu,,,dogon_nini,,,,,
clusters,munkaila_g,Munkaila G,Munkaila G,,,dogon_nini,,,,,
clusters,tsamiyyar_awu_b,Tsamiyyar Awu B,Tsamiyyar Awu B,,,dogon_nini,,,,,
clusters,yindiski,Yindiski,Yindiski,,,dogon_nini,,,,,
clusters,u_kanji, U/KANJI , U/KANJI ,,,dole,,,,,
clusters,dong, DONG , DONG ,,,dong,,,,,
clusters,anguwar_katsina,Anguwar Katsina,Anguwar Katsina,,,dong,,,,,
clusters,gowaja,Gowaja,Gowaja,,,dong,,,,,
clusters,layin_alhaji_shaibu, Layin Alhaji Shaibu , Layin Alhaji Shaibu ,,,doro,,,,,
clusters,alhaji_awali_mai_dauri,Alhaji Awali Mai Dauri,Alhaji Awali Mai Dauri,,,doro,,,,,
clusters,bulama_haruna,Bulama Haruna,Bulama Haruna,,,doro,,,,,
clusters,jan_mota,Jan Mota,Jan Mota,,,doro,,,,,
clusters,layin_yan_danga,Layin Yan Danga,Layin Yan Danga,,,doro,,,,,
clusters,sheikh_tukur,Sheikh Tukur,Sheikh Tukur,,,doro,,,,,
clusters,doubeli,Doubeli,Doubeli,,,doubeli,,,,,
clusters,gdss_doubeli,GDSS DOUBELI,GDSS DOUBELI,,,doubeli,,,,,
clusters,biriri_audu,BIRIRI AUDU,BIRIRI AUDU,,,dudduye,,,,,
clusters,fakarau_alhaji,FAKARAU ALHAJI,FAKARAU ALHAJI,,,dudduye,,,,,
clusters,garin_aga_usman,GARIN AGA USMAN,GARIN AGA USMAN,,,dudduye,,,,,
clusters,alhaji_maina_dauda,Alhaji Maina Dauda,Alhaji Maina Dauda,,,dugja,,,,,
clusters,bakin_kasuwa_ali_mawu,Bakin Kasuwa Ali Mawu,Bakin Kasuwa Ali Mawu,,,dugja,,,,,
clusters,bayan_tasha_primary_area,Bayan Tasha Primary Area,Bayan Tasha Primary Area,,,dugja,,,,,
clusters,dugja,DUGJA,DUGJA,,,dugja,,,,,
clusters,mai_angua_mamuda,Mai Angua Mamuda,Mai Angua Mamuda,,,dugja,,,,,
clusters,police_barrack_school_area,Police Barrack School Area,Police Barrack School Area,,,dugja,,,,,
clusters,tabra_ardo,Tabra Ardo,Tabra Ardo,,,dugja,,,,,
clusters,tabra_victory_school,Tabra Victory School,Tabra Victory School,,,dugja,,,,,
clusters,tum,Tum,Tum,,,dugja,,,,,
clusters,tum_primary_area,Tum Primary Area,Tum Primary Area,,,dugja,,,,,
clusters,yaya_gomnati,Yaya Gomnati,Yaya Gomnati,,,dugja,,,,,
clusters,duhu,DUHU,DUHU,,,duhu,,,,,
clusters,duhu_gari,Duhu Gari,Duhu Gari,,,duhu,,,,,
clusters,ha_14,HA_14,HA_14,,,duhu,,,,,
clusters,ha_20,HA_20,HA_20,,,duhu,,,,,
clusters,ha_22,HA_22,HA_22,,,duhu,,,,,
clusters,ha_8,HA_8,HA_8,,,duhu,,,,,
clusters,lumadu_b,Lumadu B,Lumadu B,,,duhu,,,,,
clusters,shuwa,SHUWA,SHUWA,,,duhu,,,,,
clusters,tsitsil,Tsitsil,Tsitsil,,,duhu,,,,,
clusters,fulani_falu,Fulani Falu,Fulani Falu,,,dukul,,,,,
clusters,sukuruliye,Sukuruliye,Sukuruliye,,,dukul,,,,,
clusters,waja_tsubong,Waja Tsubong,Waja Tsubong,,,dukul,,,,,
clusters,katan_gana, KATAN GANA , KATAN GANA ,,,dumbari,,,,,
clusters,garin_goje,Garin Goje,Garin Goje,,,dumbari,,,,,
clusters,gasi,Gasi,Gasi,,,dumbari,,,,,
clusters,jangon_bakalayi,Jangon Bakalayi,Jangon Bakalayi,,,dumbari,,,,,
clusters,lamido_gwardo,Lamido Gwardo,Lamido Gwardo,,,dumbari,,,,,
clusters,fulani,Fulani,Fulani,,,dumna,,,,,
clusters,ha_6,HA_6,HA_6,,,dumna,,,,,
clusters,pukile,Pukile,Pukile,,,dumna,,,,,
clusters,ha_4,HA_4,HA_4,,,duvu,,,,,
clusters,mbullamba,Mbullamba,Mbullamba,,,duvu,,,,,
clusters,zniva,Zniva,Zniva,,,duvu,,,,,
clusters,fotta_sarki,Fotta Sarki,Fotta Sarki,,,duwa,,,,,
clusters,ha_24,HA_24,HA_24,,,duwa,,,,,
clusters,ha_27,HA_27,HA_27,,,duwa,,,,,
clusters,ha_61,HA_61,HA_61,,,duwa,,,,,
clusters,ha_89,HA_89,HA_89,,,duwa,,,,,
clusters,tangre,Tangre,Tangre,,,duwa,,,,,
clusters,gindin_dutse,Gindin Dutse,Gindin Dutse,,,dwam,,,,,
clusters,ha_30,HA_30,HA_30,,,dwam,,,,,
clusters,k_fada,K/FADA,K/FADA,,,falimaram,,,,,
clusters,ha_16,HA_16,HA_16,,,farang,,,,,
clusters,ha_59,HA_59,HA_59,,,farang,,,,,
clusters,fezzan_main_road,Fezzan Main Road,Fezzan Main Road,,,fezzan,,,,,
clusters,anzai,ANZAI,ANZAI,,,fika_anze,,,,,
clusters,low_cost,LOW-COST,LOW-COST,,,fika_anze,,,,,
clusters,mbewere,Mbewere,Mbewere,,,fufore,,,,,
clusters,ha_5,HA_5,HA_5,,,gaanda,,,,,
clusters,kojoli,Kojoli,Kojoli,,,gaanda,,,,,
clusters,ha_18,HA_18,HA_18,,,gabon,,,,,
clusters,godowoli, GODOWOLI , GODOWOLI ,,,gadaka,,,,,
clusters,alaramma,alaramma,alaramma,,,gadaka,,,,,
clusters,audu_dada,audu dada,audu dada,,,gadaka,,,,,
clusters,mangarna,mangarna,mangarna,,,gadaka,,,,,
clusters,tela_bahba,tela bahba,tela bahba,,,gadaka,,,,,
clusters,ung_auta,ung auta,ung auta,,,gadaka,,,,,
clusters,ung_company,ung company,ung company,,,gadaka,,,,,
clusters,ung_galagi,ung galagi,ung galagi,,,gadaka,,,,,
clusters,admin_block,ADMIN BLOCK,ADMIN BLOCK,,,gajigana,,,,,
clusters,ajiri_lawanti,Ajiri Lawanti,Ajiri Lawanti,,,gajigana,,,,,
clusters,fulatari,Fulatari,Fulatari,,,gajigana,,,,,
clusters,gajiganna,Gajiganna,Gajiganna,,,gajigana,,,,,
clusters,gajiganna_town,Gajiganna Town,Gajiganna Town,,,gajigana,,,,,
clusters,grema_bukarti,Grema Bukarti,Grema Bukarti,,,gajigana,,,,,
clusters,kori,Kori,Kori,,,gajigana,,,,,
clusters,lawanti,LAWANTI,LAWANTI,,,gajigana,,,,,
clusters,lawanti_ajiri,LAWANTI AJIRI,LAWANTI AJIRI,,,gajigana,,,,,
clusters,marram,Marram,Marram,,,gajigana,,,,,
clusters,modu_ajiri,MODU AJIRI,MODU AJIRI,,,gajigana,,,,,
clusters,bulama_usmanti, Bulama Usmanti , Bulama Usmanti ,,,gajiram,,,,,
clusters,lawanti, Lawanti , Lawanti ,,,gajiram,,,,,
clusters,modu_suguri, Modu Suguri , Modu Suguri ,,,gajiram,,,,,
clusters,abatcha_nguro,Abatcha Nguro,Abatcha Nguro,,,gajiram,,,,,
clusters,ajari,AJARI,AJARI,,,gajiram,,,,,
clusters,bakkasi_camp,BAKKASI CAMP,BAKKASI CAMP,,,gajiram,,,,,
clusters,boarding_primary_school,BOARDING PRIMARY SCHOOL,BOARDING PRIMARY SCHOOL,,,gajiram,,,,,
clusters,bukarti_camp,BUKARTI CAMP,BUKARTI CAMP,,,gajiram,,,,,
clusters,bulabulin,BULABULIN,BULABULIN,,,gajiram,,,,,
clusters,bulama_ali_kaunari,Bulama Ali Kaunari,Bulama Ali Kaunari,,,gajiram,,,,,
clusters,goni_kellumiri,Goni Kellumiri,Goni Kellumiri,,,gajiram,,,,,
clusters,kachalla_aliri,Kachalla Aliri,Kachalla Aliri,,,gajiram,,,,,
clusters,kumburi,Kumburi,Kumburi,,,gajiram,,,,,
clusters,lg_quarters,LG QUARTERS,LG QUARTERS,,,gajiram,,,,,
clusters,modu_morumari,Modu Morumari,Modu Morumari,,,gajiram,,,,,
clusters,nguluri,Nguluri,Nguluri,,,gajiram,,,,,
clusters,nursery_area,Nursery Area,Nursery Area,,,gajiram,,,,,
clusters,quarters,Quarters,Quarters,,,gajiram,,,,,
clusters,shoro_nguwu,Shoro Nguwu,Shoro Nguwu,,,gajiram,,,,,
clusters,zanna_gambori,Zanna Gambori,Zanna Gambori,,,gajiram,,,,,
clusters,galdimare_ken_ken,Galdimare Ken-Ken,Galdimare Ken-Ken,,,galdimari,,,,,
clusters,galdimare_wuliya_mai_rijiya,Galdimare Wuliya Mai Rijiya,Galdimare Wuliya Mai Rijiya,,,galdimari,,,,,
clusters,galdimare_wuliya_usman_lema,Galdimare Wuliya Usman Lema,Galdimare Wuliya Usman Lema,,,galdimari,,,,,
clusters,kampala_mai_anguwa_abubakar,Kampala Mai Anguwa Abubakar,Kampala Mai Anguwa Abubakar,,,galdimari,,,,,
clusters,fori_opposit_jumaa_line,Fori Opposit Jumaa Line,Fori Opposit Jumaa Line,,,galtimari,,,,,
clusters,tamsuri,Tamsuri,Tamsuri,,,galtimari,,,,,
clusters,usmanti,Usmanti,Usmanti,,,galtimari,,,,,
clusters,wanzamari,Wanzamari,Wanzamari,,,galtimari,,,,,
clusters,jauro_shehu_anguwan_saidu_biri,Jauro Shehu Anguwan Saidu Biri,Jauro Shehu Anguwan Saidu Biri,,,gamadadi,,,,,
clusters,ha_5,HA_5,HA_5,,,gamadiyo,,,,,
clusters,tunga_bissa,Tunga Bissa,Tunga Bissa,,,gamadiyo,,,,,
clusters,gamboru_ii, GAMBORU II , GAMBORU II ,,,gamboru,,,,,
clusters,goni_gudumbali,Goni Gudumbali,Goni Gudumbali,,,gamboru,,,,,
clusters,old_gamboru_alhaji_zanna_gana, Old Gamboru Alhaji Zanna Gana , Old Gamboru Alhaji Zanna Gana ,,,gamboru_a,,,,,
clusters,yobe_mallam_kalli, Yobe Mallam Kalli , Yobe Mallam Kalli ,,,gamboru_a,,,,,
clusters,abuja_alh_gamdaga,Abuja Alh.Gamdaga,Abuja Alh.Gamdaga,,,gamboru_a,,,,,
clusters,abuja_galadima_road,Abuja Galadima Road,Abuja Galadima Road,,,gamboru_a,,,,,
clusters,kanumburi_goni_ali,Kanumburi Goni Ali,Kanumburi Goni Ali,,,gamboru_a,,,,,
clusters,old_gamboru_zanna_goni,Old Gamboru Zanna Goni,Old Gamboru Zanna Goni,,,gamboru_a,,,,,
clusters,_badiya_alhaji_isa_, Badiya Alhaji Isa , Badiya Alhaji Isa ,,,gamboru_b,,,,,
clusters,_badiya_din_, Badiya Din , Badiya Din ,,,gamboru_b,,,,,
clusters,_badiya_shuwari_, Badiya Shuwari , Badiya Shuwari ,,,gamboru_b,,,,,
clusters,_daban_malam_yau_gamboru_market_road_, Daban Malam Yau Gamboru Market Road , Daban Malam Yau Gamboru Market Road ,,,gamboru_b,,,,,
clusters,_dan_shuwa_, Dan Shuwa , Dan Shuwa ,,,gamboru_b,,,,,
clusters,_ghana_goni_abba_, Ghana Goni Abba , Ghana Goni Abba ,,,gamboru_b,,,,,
clusters,alhaji_kalama,Alhaji Kalama,Alhaji Kalama,,,gamboru_b,,,,,
clusters,badiya_alhaji_isa,Badiya Alhaji Isa,Badiya Alhaji Isa,,,gamboru_b,,,,,
clusters,badiya_din,Badiya Din,Badiya Din,,,gamboru_b,,,,,
clusters,badiya_shuwari,Badiya Shuwari,Badiya Shuwari,,,gamboru_b,,,,,
clusters,bulabulin_goni_adum,Bulabulin Goni Adum,Bulabulin Goni Adum,,,gamboru_b,,,,,
clusters,dan_shuwa,Dan Shuwa,Dan Shuwa,,,gamboru_b,,,,,
clusters,ghana_goni_abba,Ghana Goni Abba,Ghana Goni Abba,,,gamboru_b,,,,,
clusters,dalom,Dalom,Dalom,,,gamu,,,,,
clusters,faloma,Faloma,Faloma,,,gamu,,,,,
clusters,gangmaso_1,Gangmaso 1,Gangmaso 1,,,gamu,,,,,
clusters,ha_49,HA_49,HA_49,,,gamu,,,,,
clusters,sambari,Sambari,Sambari,,,gamu,,,,,
clusters,sankom_1,Sankom 1,Sankom 1,,,gamu,,,,,
clusters,ha_15,HA_15,HA_15,,,gang_fada,,,,,
clusters,ha_26,HA_26,HA_26,,,gang_fada,,,,,
clusters,ha_87,HA_87,HA_87,,,gang_fada,,,,,
clusters,polakuni,Polakuni,Polakuni,,,gang_fada,,,,,
clusters,dabna_mukwahi,Dabna Mukwahi,Dabna Mukwahi,,,garaha,,,,,
clusters,ha_26,HA_26,HA_26,,,garaha,,,,,
clusters,ha_33,HA_33,HA_33,,,garaha,,,,,
clusters,ha_65,HA_65,HA_65,,,garaha,,,,,
clusters,mijiji_mubang,Mijiji Mubang,Mijiji Mubang,,,garaha,,,,,
clusters,bombori_transformer,BOMBORI TRANSFORMER,BOMBORI TRANSFORMER,,,ngarbi,,,,,
clusters,ngarbi_makera,NGARBI MAKERA,NGARBI MAKERA,,,ngarbi,,,,,
clusters,garin_kargo,GARIN KARGO,GARIN KARGO,,,garin_gawo,,,,,
clusters,lamido_dila,LAMIDO DILA,LAMIDO DILA,,,garin_gawo,,,,,
clusters,lamido_kabo,LAMIDO KABO,LAMIDO KABO,,,garin_gawo,,,,,
clusters,yarabiya,YARABIYA,YARABIYA,,,garin_gawo,,,,,
clusters,_ha_10_, HA_10 , HA_10 ,,,garkida,,,,,
clusters,_ha_23_, HA_23 , HA_23 ,,,garkida,,,,,
clusters,_ha_28_, HA_28 , HA_28 ,,,garkida,,,,,
clusters,_ha_37_, HA_37 , HA_37 ,,,garkida,,,,,
clusters,ha_22,HA_22,HA_22,,,garkida,,,,,
clusters,_basirka_, Basirka , Basirka ,,,garu,,,,,
clusters,_kadi_maram_, Kadi Maram , Kadi Maram ,,,garu,,,,,
clusters,bila_ayuba,Bila Ayuba,Bila Ayuba,,,garu,,,,,
clusters,bila_mai_nkeki,Bila Mai Nkeki,Bila Mai Nkeki,,,garu,,,,,
clusters,garu_lawanti,Garu Lawanti,Garu Lawanti,,,garu,,,,,
clusters,kg_anguwar_agwam,KG Anguwar Agwam,KG Anguwar Agwam,,,garu,,,,,
clusters,kg_anguwar_dami,KG Anguwar Dami,KG Anguwar Dami,,,garu,,,,,
clusters,kwigu,Kwigu,Kwigu,,,garu,,,,,
clusters,shiki,Shiki,Shiki,,,garu,,,,,
clusters,yobe,YOBE,YOBE,,,garu,,,,,
clusters,yobe_lawanti,Yobe Lawanti,Yobe Lawanti,,,garu,,,,,
clusters,jandang,Jandang,Jandang,,,gasi,,,,,
clusters,jauro_mohammed,Jauro Mohammed,Jauro Mohammed,,,gasi,,,,,
clusters,lendewerin,Lendewerin,Lendewerin,,,gasi,,,,,
clusters,salifawa_jauro_bello,Salifawa Jauro Bello,Salifawa Jauro Bello,,,gasi,,,,,
clusters,gasma_a,GASMA A,GASMA A,,,gasma,,,,,
clusters,gasma_b,GASMA B,GASMA B,,,gasma,,,,,
clusters,gasma_c,GASMA C,GASMA C,,,gasma,,,,,
clusters,bila_wadir,Bila Wadir,Bila Wadir,,,gatamarwa,,,,,
clusters,dahirzu,Dahirzu,Dahirzu,,,gatamarwa,,,,,
clusters,hyelagamdiya,Hyelagamdiya,Hyelagamdiya,,,gatamarwa,,,,,
clusters,lawan_haruna,Lawan Haruna,Lawan Haruna,,,gatamarwa,,,,,
clusters,lawan_ibrahim,Lawan Ibrahim,Lawan Ibrahim,,,gatamarwa,,,,,
clusters,lawan_mainta,Lawan Mainta,Lawan Mainta,,,gatamarwa,,,,,
clusters,lawan_rueben,Lawan Rueben,Lawan Rueben,,,gatamarwa,,,,,
clusters,mbula_kivi,Mbula Kivi,Mbula Kivi,,,gatamarwa,,,,,
clusters,ha_13,HA_13,HA_13,,,gaya_sikalmi,,,,,
clusters,maki,Maki,Maki,,,gaya_sikalmi,,,,,
clusters,mubula_mission,Mubula Mission,Mubula Mission,,,gaya_sikalmi,,,,,
clusters,garin_hatsi_1,Garin Hatsi 1,Garin Hatsi 1,,,gereng,,,,,
clusters,ha_12,HA_12,HA_12,,,gereng,,,,,
clusters,youlde,Youlde,Youlde,,,gereng,,,,,
clusters,ardo_dure_saidu,Ardo Dure Saidu,Ardo Dure Saidu,,,girei_1,,,,,
clusters,hottolore,Hottolore,Hottolore,,,girei_1,,,,,
clusters,karewa,Karewa,Karewa,,,girei_1,,,,,
clusters,kofare_rugan_mallam_ali,Kofare Rugan Mallam Ali,Kofare Rugan Mallam Ali,,,girei_1,,,,,
clusters,sabon_gari,SABON GARI,SABON GARI,,,girei_1,,,,,
clusters,mai_turare,MAI TURARE,MAI TURARE,,,girei_2,,,,,
clusters,sabere_low,Sabere Low,Sabere Low,,,girei_2,,,,,
clusters,sabon_fegi,SABON FEGI,SABON FEGI,,,girei_2,,,,,
clusters,wuro_dole_dulo_hosere,Wuro Dole Dulo Hosere,Wuro Dole Dulo Hosere,,,girei_2,,,,,
clusters,ang_dakin_gari,Ang Dakin Gari,Ang Dakin Gari,,,gidgid_bayam,,,,,
clusters,ang_mandulo,Ang ManDulo,Ang ManDulo,,,gidgid_bayam,,,,,
clusters,ajilari,AJILARI,AJILARI,,,gomari,,,,,
clusters,bulam_bukar_layin_tarbiyatul_aulat_islamiya,Bulam Bukar Layin Tarbiyatul Aulat Islamiya,Bulam Bukar Layin Tarbiyatul Aulat Islamiya,,,gomari,,,,,
clusters,bulama_kolo,Bulama Kolo,Bulama Kolo,,,gomari,,,,,
clusters,bulumkutu_kasuwa,BULUMKUTU KASUWA,BULUMKUTU KASUWA,,,gomari,,,,,
clusters,ndolleri_layin_councillor,Ndolleri Layin Councillor,Ndolleri Layin Councillor,,,gomari,,,,,
clusters,ndollori_sandari,Ndollori Sandari,Ndollori Sandari,,,gomari,,,,,
clusters,ndollori_sudais_islamic,Ndollori Sudais Islamic,Ndollori Sudais Islamic,,,gomari,,,,,
clusters,jauro_ali_fulani,Jauro Ali Fulani,Jauro Ali Fulani,,,gombi_north,,,,,
clusters,wuro_b_yaya,Wuro B Yaya,Wuro B Yaya,,,gombi_north,,,,,
clusters,wuro_hamman,Wuro Hamman,Wuro Hamman,,,gombi_north,,,,,
clusters,_sabon_gari_, Sabon Gari , Sabon Gari ,,,gombi_south,,,,,
clusters,ha_1,HA_1,HA_1,,,gombi_south,,,,,
clusters,jauro_babayi,Jauro Babayi,Jauro Babayi,,,gora,,,,,
clusters,ha_47,HA_47,HA_47,,,gorobi,,,,,
clusters,_guba_, GUBA , GUBA ,,,guba_dapso,,,,,
clusters,alkaleri,ALKALERI,ALKALERI,,,gubio_1,,,,,
clusters,bananari,Bananari,Bananari,,,gubio_1,,,,,
clusters,bulakaraye,Bulakaraye,Bulakaraye,,,gubio_1,,,,,
clusters,busamiri,BUSAMIRI,BUSAMIRI,,,gubio_1,,,,,
clusters,bussamiri,Bussamiri,Bussamiri,,,gubio_1,,,,,
clusters,chairmanti_1,Chairmanti 1,Chairmanti 1,,,gubio_1,,,,,
clusters,lawanti,Lawanti,Lawanti,,,gubio_1,,,,,
clusters,maajiri_2,Maajiri 2,Maajiri 2,,,gubio_1,,,,,
clusters,mallam_suguri,Mallam Suguri,Mallam Suguri,,,gubio_1,,,,,
clusters,market_area_1,Market Area 1,Market Area 1,,,gubio_1,,,,,
clusters,ajari,AJARI,AJARI,,,gubio_2,,,,,
clusters,goneri,GONERI,GONERI,,,gubio_2,,,,,
clusters,gremari,Gremari,Gremari,,,gubio_2,,,,,
clusters,hausari,Hausari,Hausari,,,gubio_2,,,,,
clusters,lawanti,Lawanti,Lawanti,,,gubio_2,,,,,
clusters,motor_park,Motor Park,Motor Park,,,gubio_2,,,,,
clusters,ngetra_wango,Ngetra Wango,Ngetra Wango,,,gubio_2,,,,,
clusters,ha_1,HA_1,HA_1,,,gude,,,,,
clusters,ha_5,HA_5,HA_5,,,gude,,,,,
clusters,hostel_a,HOSTEL A,HOSTEL A,,,gude,,,,,
clusters,jamtari,Jamtari,Jamtari,,,gude,,,,,
clusters,bulama_isah,bulama isah,bulama isah,,,gudi_dozi,,,,,
clusters,bulama_yakubu_mg,bulama yakubu mg,bulama yakubu mg,,,gudi_dozi,,,,,
clusters,lamido_a_sogiji,lamido a sogiji,lamido a sogiji,,,gudi_dozi,,,,,
clusters,layin_kasuwa,layin kasuwa,layin kasuwa,,,gudi_dozi,,,,,
clusters,ung_haladu,ung haladu,ung haladu,,,gudi_dozi,,,,,
clusters,ha_32,HA_32,HA_32,,,gudu_mboi,,,,,
clusters,ha_50,HA_50,HA_50,,,gudu_mboi,,,,,
clusters,ajari,AJARI,AJARI,,,guduf_ab,,,,,
clusters,guduram,GUDURAM,GUDURAM,,,goduram,,,,,
clusters,_gujba_lawanti_wwest_, GUJBA LAWANTI WWEST , GUJBA LAWANTI WWEST ,,,gujba,,,,,
clusters,fulatari,FULATARI,FULATARI,,,gujba,,,,,
clusters,gujba_fulatari,GUJBA FULATARI,GUJBA FULATARI,,,gujba,,,,,
clusters,gujba_lawanti_wwest,GUJBA LAWANTI WWEST,GUJBA LAWANTI WWEST,,,gujba,,,,,
clusters,gulba_lawanti,GULBA LAWANTI,GULBA LAWANTI,,,gujba,,,,,
clusters,katarko,KATARKO,KATARKO,,,gujba,,,,,
clusters,mairi/ajiyari,MAIRI/AJIYARI,MAIRI/AJIYARI,,,gujba,,,,,
clusters,dalari_muramdi,DALARI M.URAMDI,DALARI M.URAMDI,,,guji_metalari,,,,,
clusters,dalari_modu_kawu,DALARI MODU KAWU,DALARI MODU KAWU,,,guji_metalari,,,,,
clusters,kirit_tirit,KIRIT TIRIT,KIRIT TIRIT,,,guji_metalari,,,,,
clusters,shettimari_bulamari,SHETTIMARI BULAMARI,SHETTIMARI BULAMARI,,,guji_metalari,,,,,
clusters,gwaram_aminu,Gwaram Aminu,Gwaram Aminu,,,gulak,,,,,
clusters,hashi,Hashi,Hashi,,,gulak,,,,,
clusters,hashi_ijafu,Hashi Ijafu,Hashi Ijafu,,,gulak,,,,,
clusters,market_square,MARKET SQUARE,MARKET SQUARE,,,gulak,,,,,
clusters,mission,MISSION,MISSION,,,gulak,,,,,
clusters,ssa_5,SSA_5,SSA_5,,,gulak,,,,,
clusters,_galamai_, GALAMAI , GALAMAI ,,,gulani,,,,,
clusters,gala__bata,GALA  BATA,GALA  BATA,,,gulani,,,,,
clusters,gala_chiroma,GALA CHIROMA,GALA CHIROMA,,,gulani,,,,,
clusters,gala_hausa,GALA HAUSA,GALA HAUSA,,,gulani,,,,,
clusters,galamai,GALAMAI,GALAMAI,,,gulani,,,,,
clusters,ha_2,HA_2,HA_2,,,gumti,,,,,
clusters,ha_3,HA_3,HA_3,,,gumti,,,,,
clusters,ha_19,HA_19,HA_19,,,gurin,,,,,
clusters,ha_20,HA_20,HA_20,,,gurin,,,,,
clusters,bentere,Bentere,Bentere,,,gurumpawo,,,,,
clusters,ha_20,HA_20,HA_20,,,gurumpawo,,,,,
clusters,ha_39,HA_39,HA_39,,,gurumpawo,,,,,
clusters,ha_59,HA_59,HA_59,,,gurumpawo,,,,,
clusters,samgo_tim,Samgo Tim,Samgo Tim,,,gurumpawo,,,,,
clusters,alhaji_limanti,ALHAJI LIMANTI,ALHAJI LIMANTI,,,guya,,,,,
clusters,kaluwa,KALUWA,KALUWA,,,guya,,,,,
clusters,kasharam_bukar,KASHARAM BUKAR,KASHARAM BUKAR,,,guya,,,,,
clusters,ha_12,HA_12,HA_12,,,guyaku,,,,,
clusters,yilaba,Yilaba,Yilaba,,,guyaku,,,,,
clusters,goben,Goben,Goben,,,guyuk,,,,,
clusters,gol,Gol,Gol,,,guyuk,,,,,
clusters,ruga_lagulai,Ruga Lagulai,Ruga Lagulai,,,guyuk,,,,,
clusters,ssa_1,SSA_1,SSA_1,,,guyuk,,,,,
clusters,ssa_3,SSA_3,SSA_3,,,guyuk,,,,,
clusters,80_unit,80 UNIT,80 UNIT,,,gwadabawa,,,,,
clusters,ha_1,HA_1,HA_1,,,gwadabawa,,,,,
clusters,kashim,Kashim,Kashim,,,gwalasho,,,,,
clusters,nyelle_shehu,Nyelle Shehu,Nyelle Shehu,,,gwalasho,,,,,
clusters,wuro_njeri,Wuro Njeri,Wuro Njeri,,,gwalasho,,,,,
clusters,bawo_dala_2,Bawo Dala 2,Bawo Dala 2,,,gwamba,,,,,
clusters,ha_23,HA_23,HA_23,,,gwamba,,,,,
clusters,ssa_2,SSA_2,SSA_2,,,gwamba,,,,,
clusters,turbadan_2,Turbadan 2,Turbadan 2,,,gwamba,,,,,
clusters,bantam_ardo_sakani,Bantam Ardo Sakani,Bantam Ardo Sakani,,,gwandi,,,,,
clusters,bulam_sule_silaitawa,Bulam Sule Silaitawa,Bulam Sule Silaitawa,,,gwandi,,,,,
clusters,bulama_isa,Bulama Isa,Bulama Isa,,,gwandi,,,,,
clusters,dakwa,Dakwa,Dakwa,,,gwangang_chata,,,,,
clusters,gumbirku,Gumbirku,Gumbirku,,,gwangang_chata,,,,,
clusters,_zawuya_, ZAWUYA , ZAWUYA ,,,gwange_i,,,,,
clusters,kwana_bakoi,Kwana Bakoi,Kwana Bakoi,,,gwange_i,,,,,
clusters,layin_tanki,Layin tanki,Layin tanki,,,gwange_ii,,,,,
clusters,mustapha_monguno,Mustapha Monguno,Mustapha Monguno,,,gwange_ii,,,,,
clusters,ha_7,HA_7,HA_7,,,gwapopolok,,,,,
clusters,karlaje,Karlaje,Karlaje,,,gwapopolok,,,,,
clusters,gwapopolok,Gwapopolok,Gwapopolok,,,gwaskara,,,,,
clusters,gwaskara_alhaji_adamu,Gwaskara Alhaji Adamu,Gwaskara Alhaji Adamu,,,gwaskara,,,,,
clusters,ha_32,HA_32,HA_32,,,gwaskara,,,,,
clusters,ladangut,Ladangut,Ladangut,,,gwaskara,,,,,
clusters,mahadiyawa,MAHADIYAWA,MAHADIYAWA,,,gwio_kura,,,,,
clusters,_ssa_2_, SSA_2 , SSA_2 ,,,gyawana,,,,,
clusters,55_unit,55 Unit,55 Unit,,,gyawana,,,,,
clusters,ssa_2,SSA_2,SSA_2,,,gyawana,,,,,
clusters,20_housing_unit,20 HOUSING UNIT,20 HOUSING UNIT,,,hambagda,,,,,
